idade,profissao,educacao,meio_contato,mes,dia_da_semana,duracao,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,euribor3m,numero_empregados,resultado
37,4,3,0,5,5,7,0,0,0,93.99,-36.4,4.86,5191,0
51,3,0,0,5,5,7,0,0,0,93.99,-36.4,4.86,5191,0
50,6,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
53,4,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
53,4,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,3,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
33,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
36,8,6,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
41,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
43,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
39,8,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
43,4,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
56,3,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
36,4,4,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
35,8,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
30,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
30,6,1,0,5,1,2,0,0,0,93.99,-36.4,4.86,5191,0
36,0,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
38,2,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
38,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
39,10,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,6,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
59,5,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
32,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
37,3,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,8,6,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
29,4,4,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
44,3,2,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
41,3,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
37,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
46,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
49,1,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
46,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
40,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
32,11,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
40,8,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
28,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
40,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
47,6,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
38,3,3,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
32,6,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,2,1,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
53,4,4,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
36,4,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
45,10,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
47,6,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
44,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
44,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
37,2,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
47,1,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
58,5,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
28,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
46,4,4,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
48,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
41,3,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
32,3,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
48,4,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
49,6,6,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
27,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
55,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
46,2,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
47,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
42,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
51,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
57,5,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,1,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
54,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
33,2,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
50,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
45,1,1,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
49,1,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
47,6,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
45,1,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
36,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
38,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
30,8,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
41,6,6,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
31,4,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
35,3,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
36,4,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
51,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
41,6,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
37,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
36,6,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
35,11,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
57,4,4,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
28,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
54,0,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
38,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,6,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
43,3,0,0,5,1,2,0,0,0,93.99,-36.4,4.86,5191,0
30,11,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
51,3,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
31,4,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
45,3,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
42,3,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
37,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
49,3,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
34,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
50,1,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
47,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
44,2,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
42,3,3,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
31,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,6,1,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
56,0,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
36,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
45,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
31,8,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
39,0,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
45,3,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
46,8,3,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
32,3,2,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
29,6,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
41,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
29,1,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
31,3,3,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
36,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
41,4,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
59,5,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
45,7,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
31,3,3,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
25,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
38,6,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
32,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
33,2,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
35,8,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
37,3,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
47,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
28,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
36,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
36,3,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
51,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
50,7,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
48,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,1,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
48,3,3,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
52,4,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
30,3,3,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
36,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
48,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
25,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
28,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
28,8,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,3,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
39,2,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
42,1,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
57,5,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
44,2,0,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
28,2,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
25,8,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
29,0,1,0,5,1,7,0,0,0,93.99,-36.4,4.86,5191,0
28,1,1,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
41,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
28,8,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
49,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
59,4,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
55,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
43,6,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
58,5,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
54,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
25,3,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
24,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
53,8,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
36,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
49,0,0,0,5,1,2,0,0,0,93.99,-36.4,4.86,5191,0
44,10,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
51,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
37,0,1,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
41,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
40,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
35,1,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
24,1,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,4,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
30,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
48,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
27,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
40,2,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
40,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
48,2,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
35,2,1,0,5,1,2,0,0,0,93.99,-36.4,4.86,5191,0
26,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
33,2,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
29,1,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
45,3,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,3,3,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
33,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
37,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
29,2,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
27,11,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
43,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
47,3,4,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
32,0,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
33,7,4,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
26,7,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
39,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
38,3,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
48,3,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
42,10,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
35,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
42,3,2,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
36,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
28,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,4,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
28,3,1,0,5,1,2,0,0,0,93.99,-36.4,4.86,5191,0
41,3,3,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
42,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
29,4,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
38,1,1,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
22,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
31,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,10,6,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
55,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
24,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
46,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
31,2,6,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
34,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
45,10,3,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
45,3,3,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
39,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
29,4,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
44,4,1,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
29,4,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
32,4,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
48,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
29,4,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
32,3,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
38,3,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
28,7,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
46,3,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
46,6,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
27,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
26,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
33,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
28,6,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,6,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
33,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
46,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
26,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
39,1,1,0,5,1,1,0,0,0,93.99,-36.4,4.86,5191,0
47,2,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
26,3,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
34,3,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
24,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
31,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
26,2,1,0,5,1,2,0,0,0,93.99,-36.4,4.86,5191,0
31,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,3,2,0,5,1,7,0,0,0,93.99,-36.4,4.86,5191,1
60,2,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
24,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
28,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
55,10,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
38,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
37,3,4,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
36,1,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
47,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
49,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
31,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
52,1,1,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
36,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
51,3,2,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
52,1,1,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,1
29,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
51,1,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
31,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
36,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
42,1,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
32,6,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
30,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
27,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
47,6,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
56,3,0,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
57,0,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
27,1,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
46,3,0,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
43,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
44,4,4,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
52,8,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
38,4,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
48,3,2,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
31,4,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
33,6,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
37,3,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
34,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
59,0,6,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
34,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
34,3,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
29,3,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
46,10,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
46,3,3,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
31,2,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
58,3,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
33,3,0,0,5,1,3,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
38,1,1,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
51,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
34,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
30,3,3,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
39,3,4,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
47,3,0,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
36,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
47,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
49,8,3,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
33,4,4,0,5,1,7,0,0,0,93.99,-36.4,4.86,5191,1
54,3,3,0,5,1,6,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,1,4,0,0,0,93.99,-36.4,4.86,5191,0
25,1,1,0,5,1,5,0,0,0,93.99,-36.4,4.86,5191,0
42,6,2,0,5,1,8,0,0,0,93.99,-36.4,4.86,5191,0
26,2,1,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
36,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
47,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,1,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
27,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
40,0,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
56,6,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
59,2,2,0,5,2,2,0,0,0,93.99,-36.4,4.86,5191,0
49,4,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
40,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
54,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,0,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
53,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,2,1,0,5,2,2,0,0,0,93.99,-36.4,4.86,5191,0
53,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
34,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,7,4,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
54,4,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
45,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
40,2,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,10,6,0,5,2,2,0,0,0,93.99,-36.4,4.86,5191,0
25,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
35,11,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
49,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
53,3,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
40,2,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
46,3,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
40,7,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
48,4,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
58,5,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
49,3,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
54,4,1,0,5,2,2,0,0,0,93.99,-36.4,4.86,5191,0
45,4,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
34,1,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
32,1,2,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,1
41,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
50,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
